pair_type,soft_score,topic_1,text_1,text_2
different_topic,0.25262526843858807,over_the_counter_morning_after_pill,For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.,everyone should chip in.
different_topic,0.2441075767079989,over_the_counter_morning_after_pill,For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.,The state ought to prevent murder - not avenge it.
different_topic,0.42017282119819094,over_the_counter_morning_after_pill,For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.,A constant increase in rent upon a change of tenants hence cannot be desired by society.
different_topic,0.42419883928128654,over_the_counter_morning_after_pill,For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.,It is quite clear that Sunday should remain a day of rest.
different_topic,0.4587026997224281,over_the_counter_morning_after_pill,For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.,"The BA dissertation should, if not make up the entire grade, then at least constitute a larger share of it."
different_topic,0.44236082397401333,over_the_counter_morning_after_pill,For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.,"Dog owners should pay higher fines for dog dirt left on pavements,"
different_topic,0.2871692157708682,over_the_counter_morning_after_pill,For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.,"Still, the state needs the death penalty as a deterrent to horrific crimes."
different_topic,0.45000741558690227,over_the_counter_morning_after_pill,For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.,The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters.
same_topic,0.5897229377712523,over_the_counter_morning_after_pill,For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.,No one should have the possibility to pick up the morning-after pill over the counter at the pharmacy.
different_topic,0.2539951645809671,over_the_counter_morning_after_pill,For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.,Increasing penalties is therefore the right way.
different_topic,0.408823698759079,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,Acquiring CDs with tax data of tax delinquents is therefore out of the question.
different_topic,0.3007184620256777,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.
different_topic,0.4853054121617348,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.
different_topic,0.37575419664382936,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,Therefore universities should not charge tuition fees in Germany.
different_topic,0.5391146656005613,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,Due to the many random factors the bachelor thesis should not play a bigger role.
different_topic,0.3096098679083365,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.
different_topic,0.5898367949894496,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,For these reasons supermarkets and shopping centres should not be allowed to be open for business on arbitrary Sundays and holidays.
different_topic,0.5785850763320923,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,the statutory retirement age should in the future not remain at 63 years.
different_topic,0.47373283973761965,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,That's why the statutory health insurance companies should not cover such treatments.
different_topic,0.6274060983868206,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,"If however one could find a compromise between green space and housing, then Tempelhofer Feld should definitely be made available for residential construction."
different_topic,0.5372248059686493,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,I argue categorically in favour of over-the-counter availability of the morning-after pill in pharmacies.
different_topic,0.47569065789381665,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,the EU should intervene right away.
different_topic,0.4920975954243631,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63."
different_topic,0.33454864958058234,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,It would be fair to make them into an Olympic event.
different_topic,0.4699080814917882,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,A cap on rent increases upon tenant change is therefore not to be supported.
different_topic,0.5390610098838805,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,Opening on Sundays and holidays would therefore help both customers and shops.
different_topic,0.5060612716384837,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,Higher penalties for dog dirt are pointless as long as there is not enough personnel to enforce them.
different_topic,0.40637318955527413,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,I am not of the opinion that the retirement age should be set at 63 years.
same_topic,0.5153112786787527,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,"After the new BER Airport has been commissioned, Tegel should definitely be closed."
different_topic,0.40254334688186644,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,Not everyone should be obliged to pay the TV & radio licence.
different_topic,0.41746434458979853,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,Actually it would be justified if all German universities charged tuition fees.
different_topic,0.3541755557060242,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,Current regulations for the calculation of the total grade should therefore be maintained.
different_topic,0.5613407939672469,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,Supermarkets and shopping centres should be allowed to open on any Sundays and holidays.
different_topic,0.5035148756326856,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,"Many European countries, for instance the Netherlands, Sweden and Great Britain, have already understood this and successfully adjusted the opening hours for retailers."
different_topic,0.17282891273498535,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,We don't need it.
different_topic,0.5665650060682585,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,Supermarkets and shopping centres should be allowed to open any Sundays and holidays at their discretion.
different_topic,0.5201607456102091,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,"If there were higher fines for leaving dog dirt on pavements, there would presumably be less dog dirt,"
different_topic,0.6451575351612908,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,Germany should by no means introduce capital punishment.
different_topic,0.5237807957455516,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,"Considering what's on television these days, it would be appropriate to only have those people pay who actually (want to) follow the programming."
different_topic,0.47310930490493774,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,"If there must be rent increases, there should also be a cap to avoid nasty surprises."
different_topic,0.35663448691368105,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,German universities should on no account charge tuition fees.
different_topic,0.51974526767073,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,Hence it is good when shops are not open on Sundays and public holidays.
different_topic,0.6129725277423859,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,"Intelligence services should be more closely regulated by parliament,"
same_topic,0.3656036244786304,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,"BER should be re-conceptualized from scratch,"
different_topic,0.3875480190567348,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,the EU should not intervene in local politics.
different_topic,0.48769659598668413,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,"The implementation of retirement at 63 is no longer socially sustainable,"
different_topic,0.6465281383557753,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,That's why there ought to be one day a week when supermarkets and shopping centres stay closed.
different_topic,0.3502029614015059,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,everyone should chip in.
different_topic,0.2765577889007071,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,The state ought to prevent murder - not avenge it.
different_topic,0.38833358552720815,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,A constant increase in rent upon a change of tenants hence cannot be desired by society.
different_topic,0.5686206707247982,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,It is quite clear that Sunday should remain a day of rest.
different_topic,0.5392478631960379,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,"The BA dissertation should, if not make up the entire grade, then at least constitute a larger share of it."
different_topic,0.53293199693003,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,"Dog owners should pay higher fines for dog dirt left on pavements,"
different_topic,0.2931450080871582,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,"Still, the state needs the death penalty as a deterrent to horrific crimes."
different_topic,0.49133035441239675,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters.
different_topic,0.5737744930255062,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,No one should have the possibility to pick up the morning-after pill over the counter at the pharmacy.
different_topic,0.251713668758219,TXL_airport_remain_operational_after_BER_opening,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.,Increasing penalties is therefore the right way.
different_topic,0.43286407561529244,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.
different_topic,0.3355913782119751,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.
different_topic,0.3963577214040254,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,Therefore universities should not charge tuition fees in Germany.
different_topic,0.47558128714561465,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,Due to the many random factors the bachelor thesis should not play a bigger role.
different_topic,0.40676849654742653,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.
different_topic,0.3846353189698581,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,For these reasons supermarkets and shopping centres should not be allowed to be open for business on arbitrary Sundays and holidays.
different_topic,0.4835355939964453,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,the statutory retirement age should in the future not remain at 63 years.
different_topic,0.5465169982476668,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,That's why the statutory health insurance companies should not cover such treatments.
different_topic,0.46788014471530914,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,"If however one could find a compromise between green space and housing, then Tempelhofer Feld should definitely be made available for residential construction."
different_topic,0.3636562994548253,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,I argue categorically in favour of over-the-counter availability of the morning-after pill in pharmacies.
different_topic,0.3677725862297747,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,the EU should intervene right away.
different_topic,0.4674719130551373,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63."
different_topic,0.4387477110413944,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,It would be fair to make them into an Olympic event.
different_topic,0.4685885248084863,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,A cap on rent increases upon tenant change is therefore not to be supported.
different_topic,0.43591187956432503,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,Opening on Sundays and holidays would therefore help both customers and shops.
different_topic,0.39143343894712385,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,Higher penalties for dog dirt are pointless as long as there is not enough personnel to enforce them.
different_topic,0.41281580499240333,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,I am not of the opinion that the retirement age should be set at 63 years.
different_topic,0.4138387335198266,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,"After the new BER Airport has been commissioned, Tegel should definitely be closed."
different_topic,0.36506096940291555,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,Not everyone should be obliged to pay the TV & radio licence.
different_topic,0.46661670435042607,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,Actually it would be justified if all German universities charged tuition fees.
different_topic,0.43611673304909154,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,Current regulations for the calculation of the total grade should therefore be maintained.
different_topic,0.3923259343092258,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,Supermarkets and shopping centres should be allowed to open on any Sundays and holidays.
different_topic,0.34424744017662545,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,"Many European countries, for instance the Netherlands, Sweden and Great Britain, have already understood this and successfully adjusted the opening hours for retailers."
different_topic,0.2855581726346697,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,We don't need it.
different_topic,0.38037080786846306,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,Supermarkets and shopping centres should be allowed to open any Sundays and holidays at their discretion.
different_topic,0.41549043729901314,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,"If there were higher fines for leaving dog dirt on pavements, there would presumably be less dog dirt,"
different_topic,0.372946808622642,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,Germany should by no means introduce capital punishment.
different_topic,0.4699363674108798,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,"Considering what's on television these days, it would be appropriate to only have those people pay who actually (want to) follow the programming."
different_topic,0.5049974076125933,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,"If there must be rent increases, there should also be a cap to avoid nasty surprises."
different_topic,0.3332405498153285,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,German universities should on no account charge tuition fees.
different_topic,0.42791820803414227,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,Hence it is good when shops are not open on Sundays and public holidays.
different_topic,0.4736229901512464,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,"Intelligence services should be more closely regulated by parliament,"
different_topic,0.32453881116474376,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,"BER should be re-conceptualized from scratch,"
different_topic,0.31456101291319905,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,the EU should not intervene in local politics.
different_topic,0.44792543475826585,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,"The implementation of retirement at 63 is no longer socially sustainable,"
different_topic,0.49640924621511395,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,That's why there ought to be one day a week when supermarkets and shopping centres stay closed.
different_topic,0.24414187110960484,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,everyone should chip in.
different_topic,0.33672581350102143,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,The state ought to prevent murder - not avenge it.
different_topic,0.4628648247037615,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,A constant increase in rent upon a change of tenants hence cannot be desired by society.
different_topic,0.4615622301186834,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,It is quite clear that Sunday should remain a day of rest.
different_topic,0.41688780150105875,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,"The BA dissertation should, if not make up the entire grade, then at least constitute a larger share of it."
different_topic,0.4468769857287406,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,"Dog owners should pay higher fines for dog dirt left on pavements,"
different_topic,0.42164780121100576,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,"Still, the state needs the death penalty as a deterrent to horrific crimes."
different_topic,0.4782395424942176,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters.
different_topic,0.3573264963924885,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,No one should have the possibility to pick up the morning-after pill over the counter at the pharmacy.
different_topic,0.42515541240572935,buy_tax_evader_data_from_dubious_sources,Acquiring CDs with tax data of tax delinquents is therefore out of the question.,Increasing penalties is therefore the right way.
different_topic,0.3162449536224206,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.
different_topic,0.3470569948355357,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,Therefore universities should not charge tuition fees in Germany.
different_topic,0.38532058770457905,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,Due to the many random factors the bachelor thesis should not play a bigger role.
different_topic,0.35643354058265686,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.
different_topic,0.3401214927434922,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,For these reasons supermarkets and shopping centres should not be allowed to be open for business on arbitrary Sundays and holidays.
different_topic,0.3244831523169642,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,the statutory retirement age should in the future not remain at 63 years.
different_topic,0.45126899225371225,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,That's why the statutory health insurance companies should not cover such treatments.
different_topic,0.3771880092444243,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,"If however one could find a compromise between green space and housing, then Tempelhofer Feld should definitely be made available for residential construction."
different_topic,0.31451461050245494,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,I argue categorically in favour of over-the-counter availability of the morning-after pill in pharmacies.
different_topic,0.3494534331428654,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,the EU should intervene right away.
different_topic,0.3489798582517184,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63."
different_topic,0.39220623672008514,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,It would be fair to make them into an Olympic event.
different_topic,0.3726152751756751,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,A cap on rent increases upon tenant change is therefore not to be supported.
different_topic,0.3758550791636757,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,Opening on Sundays and holidays would therefore help both customers and shops.
different_topic,0.32908296783765156,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,Higher penalties for dog dirt are pointless as long as there is not enough personnel to enforce them.
different_topic,0.3208563104271889,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,I am not of the opinion that the retirement age should be set at 63 years.
different_topic,0.35555430576205255,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,"After the new BER Airport has been commissioned, Tegel should definitely be closed."
different_topic,0.35127802275949055,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,Not everyone should be obliged to pay the TV & radio licence.
different_topic,0.3655916333198547,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,Actually it would be justified if all German universities charged tuition fees.
different_topic,0.44890044464005363,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,Current regulations for the calculation of the total grade should therefore be maintained.
different_topic,0.3118751180171967,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,Supermarkets and shopping centres should be allowed to open on any Sundays and holidays.
different_topic,0.2968973070383072,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,"Many European countries, for instance the Netherlands, Sweden and Great Britain, have already understood this and successfully adjusted the opening hours for retailers."
different_topic,0.28125440157376796,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,We don't need it.
different_topic,0.31293008763056535,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,Supermarkets and shopping centres should be allowed to open any Sundays and holidays at their discretion.
different_topic,0.3429632208965443,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,"If there were higher fines for leaving dog dirt on pavements, there would presumably be less dog dirt,"
different_topic,0.3720348928833292,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,Germany should by no means introduce capital punishment.
different_topic,0.37658175706863406,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,"Considering what's on television these days, it would be appropriate to only have those people pay who actually (want to) follow the programming."
different_topic,0.4312310083345933,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,"If there must be rent increases, there should also be a cap to avoid nasty surprises."
different_topic,0.2823463380336762,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,German universities should on no account charge tuition fees.
different_topic,0.3895164775577459,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,Hence it is good when shops are not open on Sundays and public holidays.
same_topic,0.546751829593078,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,"Intelligence services should be more closely regulated by parliament,"
different_topic,0.3161260448396206,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,"BER should be re-conceptualized from scratch,"
different_topic,0.2946582045406103,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,the EU should not intervene in local politics.
different_topic,0.35599829321322235,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,"The implementation of retirement at 63 is no longer socially sustainable,"
different_topic,0.36413034338217515,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,That's why there ought to be one day a week when supermarkets and shopping centres stay closed.
different_topic,0.2227819303671519,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,everyone should chip in.
different_topic,0.28651921823620796,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,The state ought to prevent murder - not avenge it.
different_topic,0.3961253494024276,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,A constant increase in rent upon a change of tenants hence cannot be desired by society.
different_topic,0.3614322304725647,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,It is quite clear that Sunday should remain a day of rest.
different_topic,0.30306908587614695,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,"The BA dissertation should, if not make up the entire grade, then at least constitute a larger share of it."
different_topic,0.3448186044891675,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,"Dog owners should pay higher fines for dog dirt left on pavements,"
different_topic,0.36367687251832753,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,"Still, the state needs the death penalty as a deterrent to horrific crimes."
different_topic,0.3786373021809951,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters.
different_topic,0.33457298632021304,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,No one should have the possibility to pick up the morning-after pill over the counter at the pharmacy.
different_topic,0.40350494782129925,stricter_regulation_of_intelligence_services,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.,Increasing penalties is therefore the right way.
different_topic,0.40578210624781524,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,Therefore universities should not charge tuition fees in Germany.
different_topic,0.4570692777633667,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,Due to the many random factors the bachelor thesis should not play a bigger role.
different_topic,0.37825188289086015,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.
different_topic,0.49665517359972006,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,For these reasons supermarkets and shopping centres should not be allowed to be open for business on arbitrary Sundays and holidays.
