topic,arg_A,arg_B,text_A,text_B,type_A,type_B,sbert_score
keep_retirement_at_63,a1,a2,"Germany's aging society is undergoing demographic change,","as the population in Germany has, viewed demographically, a disproportionate number of old people,",premise,premise,0.7719
keep_retirement_at_63,a1,a1,"Retirement at 63, that's something everyone who has toiled away (nonstop) up to this point surely deserves.",I am not of the opinion that the retirement age should be set at 63 years.,objection,claim,0.7494
keep_retirement_at_63,a4,a1,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.","The implementation of retirement at 63 is no longer socially sustainable,",claim,claim,0.749
keep_retirement_at_63,a1,a3,I am not of the opinion that the retirement age should be set at 63 years.,The introductory phase of retirement at 63 would also be a particular challenge,claim,premise,0.7277
keep_retirement_at_63,a4,a1,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",I am not of the opinion that the retirement age should be set at 63 years.,claim,claim,0.7239
keep_retirement_at_63,a1,a4,"Retirement at 63, that's something everyone who has toiled away (nonstop) up to this point surely deserves.","Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",objection,claim,0.716
keep_retirement_at_63,a1,a3,"No, the retirement age should be raised to 65 again.",the statutory retirement age should in the future not remain at 63 years.,claim,claim,0.7024
keep_retirement_at_63,a1,a1,I am not of the opinion that the retirement age should be set at 63 years.,"The implementation of retirement at 63 is no longer socially sustainable,",claim,claim,0.6942
keep_retirement_at_63,a3,a1,the statutory retirement age should in the future not remain at 63 years.,"Retirement at 63, that's something everyone who has toiled away (nonstop) up to this point surely deserves.",claim,objection,0.6933
keep_retirement_at_63,a3,a1,the statutory retirement age should in the future not remain at 63 years.,"The implementation of retirement at 63 is no longer socially sustainable,",claim,claim,0.6931
keep_retirement_at_63,a4,a3,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",The introductory phase of retirement at 63 would also be a particular challenge,claim,premise,0.6842
keep_retirement_at_63,a1,a1,"Retirement at 63, that's something everyone who has toiled away (nonstop) up to this point surely deserves.","The implementation of retirement at 63 is no longer socially sustainable,",objection,claim,0.6835
keep_retirement_at_63,a3,a1,The introductory phase of retirement at 63 would also be a particular challenge,"The implementation of retirement at 63 is no longer socially sustainable,",premise,claim,0.6834
keep_retirement_at_63,a1,a5,"No, the retirement age should be raised to 65 again.",Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,claim,claim,0.6796
keep_retirement_at_63,a3,a4,Thus social security and pension costs are increasing.,"For, due to the low birth rate, the proportion of the elderly population and with it pension costs are on the rise,",premise,premise,0.6795
keep_retirement_at_63,a3,a4,the statutory retirement age should in the future not remain at 63 years.,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",claim,claim,0.6783
keep_retirement_at_63,a3,a3,the statutory retirement age should in the future not remain at 63 years.,The introductory phase of retirement at 63 would also be a particular challenge,claim,premise,0.6752
keep_retirement_at_63,a1,a1,"No, the retirement age should be raised to 65 again.","Retirement at 63, that's something everyone who has toiled away (nonstop) up to this point surely deserves.",claim,objection,0.6744
keep_retirement_at_63,a1,a3,"No, the retirement age should be raised to 65 again.",The introductory phase of retirement at 63 would also be a particular challenge,claim,premise,0.6598
keep_retirement_at_63,a1,a4,"No, the retirement age should be raised to 65 again.","Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",claim,claim,0.6515
keep_retirement_at_63,a2,a2,"People are getting older on average,",and the age of those who are physically and mentally fit is increasing steadily.,objection,premise,0.6473
keep_retirement_at_63,a1,a1,"No, the retirement age should be raised to 65 again.","The implementation of retirement at 63 is no longer socially sustainable,",claim,claim,0.6452
keep_retirement_at_63,a3,a4,The introductory phase of retirement at 63 would also be a particular challenge,as upon introduction many current employees of advanced age would immediately be eligible to retire.,premise,premise,0.643
keep_retirement_at_63,a2,a4,"as the population in Germany has, viewed demographically, a disproportionate number of old people,","Admittedly the number of immigrants is constantly rising in Germany,",premise,objection,0.6381
keep_retirement_at_63,a5,a1,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,I am not of the opinion that the retirement age should be set at 63 years.,claim,claim,0.6351
keep_retirement_at_63,a1,a4,"No, the retirement age should be raised to 65 again.",as upon introduction many current employees of advanced age would immediately be eligible to retire.,claim,premise,0.6244
keep_retirement_at_63,a2,a5,and the age of those who are physically and mentally fit is increasing steadily.,"and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.",premise,premise,0.6217
keep_retirement_at_63,a2,a2,and the age of those who are physically and mentally fit is increasing steadily.,"and physical and psychological wear on personnel is steadily increasing,",premise,objection,0.5849
keep_retirement_at_63,a4,a5,Yet no one should be required to work for more than 40 years.,"and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.",objection,premise,0.5814
keep_retirement_at_63,a2,a1,"People are getting older on average,","Germany's aging society is undergoing demographic change,",objection,premise,0.5812
keep_retirement_at_63,a5,a4,"and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.",as upon introduction many current employees of advanced age would immediately be eligible to retire.,premise,premise,0.5709
keep_retirement_at_63,a5,a4,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,as upon introduction many current employees of advanced age would immediately be eligible to retire.,claim,premise,0.5688
keep_retirement_at_63,a5,a4,"and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.","Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",premise,claim,0.5666
keep_retirement_at_63,a5,a2,And we'd have to offer more leisure activities for seniors.,Only the question remains whether this early 'leisure' will be nicer if you have no idea what do to all day and you statistically still have almost 20 (!!!) years to go?,premise,premise,0.5627
keep_retirement_at_63,a2,a5,"People are getting older on average,","and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.",objection,premise,0.5605
keep_retirement_at_63,a4,a4,Yet no one should be required to work for more than 40 years.,as upon introduction many current employees of advanced age would immediately be eligible to retire.,objection,premise,0.5562
keep_retirement_at_63,a1,a4,"Germany's aging society is undergoing demographic change,","Admittedly the number of immigrants is constantly rising in Germany,",premise,objection,0.5555
keep_retirement_at_63,a1,a4,I am not of the opinion that the retirement age should be set at 63 years.,as upon introduction many current employees of advanced age would immediately be eligible to retire.,claim,premise,0.5555
keep_retirement_at_63,a5,a5,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,"and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.",claim,premise,0.5553
keep_retirement_at_63,a2,a5,and the age of those who are physically and mentally fit is increasing steadily.,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,premise,claim,0.5488
keep_retirement_at_63,a3,a4,the statutory retirement age should in the future not remain at 63 years.,as upon introduction many current employees of advanced age would immediately be eligible to retire.,claim,premise,0.5446
keep_retirement_at_63,a5,a1,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,"Retirement at 63, that's something everyone who has toiled away (nonstop) up to this point surely deserves.",claim,objection,0.5441
keep_retirement_at_63,a1,a4,"Germany's aging society is undergoing demographic change,","For, due to the low birth rate, the proportion of the elderly population and with it pension costs are on the rise,",premise,premise,0.5437
keep_retirement_at_63,a1,a4,"Retirement at 63, that's something everyone who has toiled away (nonstop) up to this point surely deserves.",as upon introduction many current employees of advanced age would immediately be eligible to retire.,objection,premise,0.5427
keep_retirement_at_63,a1,a2,"Germany's aging society is undergoing demographic change,",and the age of those who are physically and mentally fit is increasing steadily.,premise,premise,0.5414
keep_retirement_at_63,a1,a5,Although the workload is getting heavier in many professions,"and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.",objection,premise,0.5386
keep_retirement_at_63,a5,a3,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,the statutory retirement age should in the future not remain at 63 years.,claim,claim,0.5352
keep_retirement_at_63,a4,a4,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",as upon introduction many current employees of advanced age would immediately be eligible to retire.,claim,premise,0.5352
keep_retirement_at_63,a5,a3,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,The introductory phase of retirement at 63 would also be a particular challenge,claim,premise,0.5342
keep_retirement_at_63,a2,a2,"People are getting older on average,","as the population in Germany has, viewed demographically, a disproportionate number of old people,",objection,premise,0.5338
keep_retirement_at_63,a4,a4,Yet no one should be required to work for more than 40 years.,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",objection,claim,0.5337
keep_retirement_at_63,a4,a1,Yet no one should be required to work for more than 40 years.,I am not of the opinion that the retirement age should be set at 63 years.,objection,claim,0.522
keep_retirement_at_63,a4,a3,"For, due to the low birth rate, the proportion of the elderly population and with it pension costs are on the rise,",and constantly declining birth rates are being recorded.,premise,premise,0.5216
keep_retirement_at_63,a2,a3,and the age of those who are physically and mentally fit is increasing steadily.,Thus social security and pension costs are increasing.,premise,premise,0.5207
keep_retirement_at_63,a4,a1,as upon introduction many current employees of advanced age would immediately be eligible to retire.,"The implementation of retirement at 63 is no longer socially sustainable,",premise,claim,0.5204
keep_retirement_at_63,a6,a5,The danger here is that experienced junior staff is not available in sufficient numbers.,"but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing.",premise,objection,0.5191
keep_retirement_at_63,a5,a4,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",claim,claim,0.5121
keep_retirement_at_63,a5,a4,This is detrimental for Germany as a business location and leaves employers without a transition period.,"Admittedly the number of immigrants is constantly rising in Germany,",premise,objection,0.5102
keep_retirement_at_63,a4,a2,"For, due to the low birth rate, the proportion of the elderly population and with it pension costs are on the rise,","as the population in Germany has, viewed demographically, a disproportionate number of old people,",premise,premise,0.5092
keep_retirement_at_63,a5,a1,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,"The implementation of retirement at 63 is no longer socially sustainable,",claim,claim,0.5081
keep_retirement_at_63,a4,a3,Yet no one should be required to work for more than 40 years.,"Also, one isn't taking responsibility for society if one gives up one's experienced, healthy and highly qualified capabilities earlier than necessary for private/personal reasons.",objection,premise,0.5064
keep_retirement_at_63,a1,a5,"Germany's aging society is undergoing demographic change,","and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.",premise,premise,0.5059
keep_retirement_at_63,a4,a5,Yet no one should be required to work for more than 40 years.,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,objection,claim,0.5054
keep_retirement_at_63,a1,a4,"No, the retirement age should be raised to 65 again.",Yet no one should be required to work for more than 40 years.,claim,objection,0.5044
keep_retirement_at_63,a1,a2,Although the workload is getting heavier in many professions,"and physical and psychological wear on personnel is steadily increasing,",objection,objection,0.5032
keep_retirement_at_63,a1,a3,"No, the retirement age should be raised to 65 again.",Thus social security and pension costs are increasing.,claim,premise,0.503
keep_retirement_at_63,a2,a4,"People are getting older on average,","For, due to the low birth rate, the proportion of the elderly population and with it pension costs are on the rise,",objection,premise,0.5004
keep_retirement_at_63,a2,a5,"People are getting older on average,",Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,objection,claim,0.5001
keep_retirement_at_63,a4,a4,"For, due to the low birth rate, the proportion of the elderly population and with it pension costs are on the rise,","Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",premise,claim,0.4986
keep_retirement_at_63,a1,a2,"No, the retirement age should be raised to 65 again.",and the age of those who are physically and mentally fit is increasing steadily.,claim,premise,0.4963
keep_retirement_at_63,a2,a3,and the age of those who are physically and mentally fit is increasing steadily.,and constantly declining birth rates are being recorded.,premise,premise,0.4959
keep_retirement_at_63,a1,a4,"No, the retirement age should be raised to 65 again.","For, due to the low birth rate, the proportion of the elderly population and with it pension costs are on the rise,",claim,premise,0.4901
keep_retirement_at_63,a4,a2,Yet no one should be required to work for more than 40 years.,This would mean that organizations would be lacking a great deal of manpower in the future.,objection,premise,0.4891
keep_retirement_at_63,a4,a3,Yet no one should be required to work for more than 40 years.,the statutory retirement age should in the future not remain at 63 years.,objection,claim,0.4886
keep_retirement_at_63,a1,a1,"Germany's aging society is undergoing demographic change,","The implementation of retirement at 63 is no longer socially sustainable,",premise,claim,0.4868
keep_retirement_at_63,a2,a4,and the age of those who are physically and mentally fit is increasing steadily.,"For, due to the low birth rate, the proportion of the elderly population and with it pension costs are on the rise,",premise,premise,0.4862
keep_retirement_at_63,a5,a4,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,"For, due to the low birth rate, the proportion of the elderly population and with it pension costs are on the rise,",claim,premise,0.4851
keep_retirement_at_63,a4,a5,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.","but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing.",claim,objection,0.4838
keep_retirement_at_63,a1,a4,"Germany's aging society is undergoing demographic change,","Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",premise,claim,0.4834
keep_retirement_at_63,a3,a4,Thus social security and pension costs are increasing.,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",premise,claim,0.482
keep_retirement_at_63,a5,a3,"and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.",The introductory phase of retirement at 63 would also be a particular challenge,premise,premise,0.4793
keep_retirement_at_63,a3,a5,the statutory retirement age should in the future not remain at 63 years.,"but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing.",claim,objection,0.471
keep_retirement_at_63,a2,a5,"and physical and psychological wear on personnel is steadily increasing,","and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.",objection,premise,0.469
keep_retirement_at_63,a4,a5,Yet no one should be required to work for more than 40 years.,"but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing.",objection,objection,0.4671
keep_retirement_at_63,a5,a1,"and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.",I am not of the opinion that the retirement age should be set at 63 years.,premise,claim,0.4658
keep_retirement_at_63,a3,a4,and constantly declining birth rates are being recorded.,"Admittedly the number of immigrants is constantly rising in Germany,",premise,objection,0.4658
keep_retirement_at_63,a4,a3,Yet no one should be required to work for more than 40 years.,The introductory phase of retirement at 63 would also be a particular challenge,objection,premise,0.4654
keep_retirement_at_63,a2,a4,and the age of those who are physically and mentally fit is increasing steadily.,as upon introduction many current employees of advanced age would immediately be eligible to retire.,premise,premise,0.4651
keep_retirement_at_63,a4,a1,Yet no one should be required to work for more than 40 years.,"Retirement at 63, that's something everyone who has toiled away (nonstop) up to this point surely deserves.",objection,objection,0.4632
keep_retirement_at_63,a1,a1,"No, the retirement age should be raised to 65 again.","Germany's aging society is undergoing demographic change,",claim,premise,0.4619
keep_retirement_at_63,a2,a5,"People are getting older on average,",And we'd have to offer more leisure activities for seniors.,objection,premise,0.4614
keep_retirement_at_63,a1,a5,"No, the retirement age should be raised to 65 again.","and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.",claim,premise,0.4563
keep_retirement_at_63,a3,a1,Thus social security and pension costs are increasing.,"The implementation of retirement at 63 is no longer socially sustainable,",premise,claim,0.4552
keep_retirement_at_63,a1,a5,"Germany's aging society is undergoing demographic change,",This is detrimental for Germany as a business location and leaves employers without a transition period.,premise,premise,0.4537
keep_retirement_at_63,a2,a2,and the age of those who are physically and mentally fit is increasing steadily.,"as the population in Germany has, viewed demographically, a disproportionate number of old people,",premise,premise,0.4524
keep_retirement_at_63,a4,a5,as upon introduction many current employees of advanced age would immediately be eligible to retire.,"but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing.",premise,objection,0.4497
keep_retirement_at_63,a5,a3,"and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.","Also, one isn't taking responsibility for society if one gives up one's experienced, healthy and highly qualified capabilities earlier than necessary for private/personal reasons.",premise,premise,0.449
keep_retirement_at_63,a1,a5,"Germany's aging society is undergoing demographic change,",Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,premise,claim,0.4486
keep_retirement_at_63,a5,a3,And we'd have to offer more leisure activities for seniors.,The introductory phase of retirement at 63 would also be a particular challenge,premise,premise,0.445
keep_retirement_at_63,a2,a4,and the age of those who are physically and mentally fit is increasing steadily.,Yet no one should be required to work for more than 40 years.,premise,objection,0.4434
keep_retirement_at_63,a2,a3,"as the population in Germany has, viewed demographically, a disproportionate number of old people,",and constantly declining birth rates are being recorded.,premise,premise,0.442
keep_retirement_at_63,a2,a4,"People are getting older on average,","Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",objection,claim,0.4418
keep_retirement_at_63,a1,a5,"No, the retirement age should be raised to 65 again.",And we'd have to offer more leisure activities for seniors.,claim,premise,0.4406
keep_retirement_at_63,a1,a5,I am not of the opinion that the retirement age should be set at 63 years.,"but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing.",claim,objection,0.4402
keep_retirement_at_63,a2,a4,and the age of those who are physically and mentally fit is increasing steadily.,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",premise,claim,0.4395
keep_retirement_at_63,a4,a5,"For, due to the low birth rate, the proportion of the elderly population and with it pension costs are on the rise,","and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.",premise,premise,0.4388
keep_retirement_at_63,a5,a2,"and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.","as the population in Germany has, viewed demographically, a disproportionate number of old people,",premise,premise,0.4386
keep_retirement_at_63,a5,a2,And we'd have to offer more leisure activities for seniors.,This would mean that organizations would be lacking a great deal of manpower in the future.,premise,premise,0.4369
keep_retirement_at_63,a4,a1,Yet no one should be required to work for more than 40 years.,"The implementation of retirement at 63 is no longer socially sustainable,",objection,claim,0.4362
keep_retirement_at_63,a5,a2,This is detrimental for Germany as a business location and leaves employers without a transition period.,"as the population in Germany has, viewed demographically, a disproportionate number of old people,",premise,premise,0.4338
keep_retirement_at_63,a5,a5,And we'd have to offer more leisure activities for seniors.,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,premise,claim,0.433
keep_retirement_at_63,a5,a4,And we'd have to offer more leisure activities for seniors.,Yet no one should be required to work for more than 40 years.,premise,objection,0.4318
keep_retirement_at_63,a5,a1,And we'd have to offer more leisure activities for seniors.,"Retirement at 63, that's something everyone who has toiled away (nonstop) up to this point surely deserves.",premise,objection,0.4315
keep_retirement_at_63,a5,a1,"and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.","The implementation of retirement at 63 is no longer socially sustainable,",premise,claim,0.4306
keep_retirement_at_63,a5,a1,"and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.","Retirement at 63, that's something everyone who has toiled away (nonstop) up to this point surely deserves.",premise,objection,0.4305
keep_retirement_at_63,a5,a2,And we'd have to offer more leisure activities for seniors.,and the age of those who are physically and mentally fit is increasing steadily.,premise,premise,0.4294
keep_retirement_at_63,a2,a1,and the age of those who are physically and mentally fit is increasing steadily.,I am not of the opinion that the retirement age should be set at 63 years.,premise,claim,0.4259
keep_retirement_at_63,a3,a5,The introductory phase of retirement at 63 would also be a particular challenge,"but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing.",premise,objection,0.4253
keep_retirement_at_63,a5,a4,And we'd have to offer more leisure activities for seniors.,as upon introduction many current employees of advanced age would immediately be eligible to retire.,premise,premise,0.4232
keep_retirement_at_63,a1,a2,"No, the retirement age should be raised to 65 again.","People are getting older on average,",claim,objection,0.4228
keep_retirement_at_63,a4,a2,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.","as the population in Germany has, viewed demographically, a disproportionate number of old people,",claim,premise,0.4205
keep_retirement_at_63,a3,a5,Thus social security and pension costs are increasing.,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,premise,claim,0.4203
keep_retirement_at_63,a5,a3,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,"Also, one isn't taking responsibility for society if one gives up one's experienced, healthy and highly qualified capabilities earlier than necessary for private/personal reasons.",claim,premise,0.4188
keep_retirement_at_63,a1,a3,"Germany's aging society is undergoing demographic change,",Thus social security and pension costs are increasing.,premise,premise,0.4176
keep_retirement_at_63,a5,a4,And we'd have to offer more leisure activities for seniors.,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",premise,claim,0.4172
keep_retirement_at_63,a3,a3,Thus social security and pension costs are increasing.,and constantly declining birth rates are being recorded.,premise,premise,0.4154
keep_retirement_at_63,a4,a1,"For, due to the low birth rate, the proportion of the elderly population and with it pension costs are on the rise,","The implementation of retirement at 63 is no longer socially sustainable,",premise,claim,0.4153
keep_retirement_at_63,a1,a1,"Germany's aging society is undergoing demographic change,",I am not of the opinion that the retirement age should be set at 63 years.,premise,claim,0.4141
keep_retirement_at_63,a2,a6,This would mean that organizations would be lacking a great deal of manpower in the future.,The danger here is that experienced junior staff is not available in sufficient numbers.,premise,premise,0.4138
keep_retirement_at_63,a3,a1,Thus social security and pension costs are increasing.,I am not of the opinion that the retirement age should be set at 63 years.,premise,claim,0.412
keep_retirement_at_63,a1,a2,Although the workload is getting heavier in many professions,This would mean that organizations would be lacking a great deal of manpower in the future.,objection,premise,0.4117
keep_retirement_at_63,a1,a2,"Retirement at 63, that's something everyone who has toiled away (nonstop) up to this point surely deserves.",Only the question remains whether this early 'leisure' will be nicer if you have no idea what do to all day and you statistically still have almost 20 (!!!) years to go?,objection,premise,0.4106
keep_retirement_at_63,a5,a1,And we'd have to offer more leisure activities for seniors.,"Germany's aging society is undergoing demographic change,",premise,premise,0.4105
keep_retirement_at_63,a1,a3,"Germany's aging society is undergoing demographic change,",and constantly declining birth rates are being recorded.,premise,premise,0.4099
keep_retirement_at_63,a3,a5,Thus social security and pension costs are increasing.,"but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing.",premise,objection,0.4084
keep_retirement_at_63,a5,a5,And we'd have to offer more leisure activities for seniors.,"and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.",premise,premise,0.4081
keep_retirement_at_63,a2,a1,and the age of those who are physically and mentally fit is increasing steadily.,Although the workload is getting heavier in many professions,premise,objection,0.408
keep_retirement_at_63,a1,a4,"Germany's aging society is undergoing demographic change,",as upon introduction many current employees of advanced age would immediately be eligible to retire.,premise,premise,0.4069
keep_retirement_at_63,a1,a5,"The implementation of retirement at 63 is no longer socially sustainable,","but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing.",claim,objection,0.4068
keep_retirement_at_63,a4,a1,"For, due to the low birth rate, the proportion of the elderly population and with it pension costs are on the rise,",I am not of the opinion that the retirement age should be set at 63 years.,premise,claim,0.4061
keep_retirement_at_63,a1,a5,"No, the retirement age should be raised to 65 again.","but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing.",claim,objection,0.4044
keep_retirement_at_63,a2,a4,"People are getting older on average,",as upon introduction many current employees of advanced age would immediately be eligible to retire.,objection,premise,0.4033
keep_retirement_at_63,a2,a3,Only the question remains whether this early 'leisure' will be nicer if you have no idea what do to all day and you statistically still have almost 20 (!!!) years to go?,The introductory phase of retirement at 63 would also be a particular challenge,premise,premise,0.4028
keep_retirement_at_63,a3,a1,Thus social security and pension costs are increasing.,Although the workload is getting heavier in many professions,premise,objection,0.4027
keep_retirement_at_63,a2,a3,"People are getting older on average,",and constantly declining birth rates are being recorded.,objection,premise,0.4004
keep_retirement_at_63,a2,a1,"People are getting older on average,",I am not of the opinion that the retirement age should be set at 63 years.,objection,claim,0.4
keep_retirement_at_63,a2,a3,"People are getting older on average,",Thus social security and pension costs are increasing.,objection,premise,0.3983
keep_retirement_at_63,a2,a1,"People are getting older on average,","The implementation of retirement at 63 is no longer socially sustainable,",objection,claim,0.3982
keep_retirement_at_63,a3,a4,"Also, one isn't taking responsibility for society if one gives up one's experienced, healthy and highly qualified capabilities earlier than necessary for private/personal reasons.","Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",premise,claim,0.3982
keep_retirement_at_63,a4,a4,"For, due to the low birth rate, the proportion of the elderly population and with it pension costs are on the rise,",as upon introduction many current employees of advanced age would immediately be eligible to retire.,premise,premise,0.3975
keep_retirement_at_63,a4,a1,Yet no one should be required to work for more than 40 years.,Although the workload is getting heavier in many professions,objection,objection,0.3968
keep_retirement_at_63,a2,a1,"People are getting older on average,","Retirement at 63, that's something everyone who has toiled away (nonstop) up to this point surely deserves.",objection,objection,0.3956
keep_retirement_at_63,a5,a2,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,"as the population in Germany has, viewed demographically, a disproportionate number of old people,",claim,premise,0.3945
keep_retirement_at_63,a4,a5,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",This is detrimental for Germany as a business location and leaves employers without a transition period.,claim,premise,0.3942
keep_retirement_at_63,a4,a5,Yet no one should be required to work for more than 40 years.,This is detrimental for Germany as a business location and leaves employers without a transition period.,objection,premise,0.3924
keep_retirement_at_63,a4,a5,Without them we'd forgo a great deal of collected experience.,And we'd have to offer more leisure activities for seniors.,premise,premise,0.3909
keep_retirement_at_63,a4,a4,"For, due to the low birth rate, the proportion of the elderly population and with it pension costs are on the rise,","Admittedly the number of immigrants is constantly rising in Germany,",premise,objection,0.3902
keep_retirement_at_63,a3,a2,Thus social security and pension costs are increasing.,"and physical and psychological wear on personnel is steadily increasing,",premise,objection,0.3896
keep_retirement_at_63,a2,a4,and the age of those who are physically and mentally fit is increasing steadily.,"Admittedly the number of immigrants is constantly rising in Germany,",premise,objection,0.3893
keep_retirement_at_63,a4,a5,"For, due to the low birth rate, the proportion of the elderly population and with it pension costs are on the rise,","but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing.",premise,objection,0.388
keep_retirement_at_63,a2,a2,"People are getting older on average,",Only the question remains whether this early 'leisure' will be nicer if you have no idea what do to all day and you statistically still have almost 20 (!!!) years to go?,objection,premise,0.387
keep_retirement_at_63,a1,a3,"Germany's aging society is undergoing demographic change,",The introductory phase of retirement at 63 would also be a particular challenge,premise,premise,0.3837
keep_retirement_at_63,a3,a3,Thus social security and pension costs are increasing.,The introductory phase of retirement at 63 would also be a particular challenge,premise,premise,0.3836
keep_retirement_at_63,a5,a1,And we'd have to offer more leisure activities for seniors.,"The implementation of retirement at 63 is no longer socially sustainable,",premise,claim,0.3835
keep_retirement_at_63,a2,a3,and the age of those who are physically and mentally fit is increasing steadily.,The introductory phase of retirement at 63 would also be a particular challenge,premise,premise,0.3833
keep_retirement_at_63,a2,a5,This would mean that organizations would be lacking a great deal of manpower in the future.,"but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing.",premise,objection,0.3813
keep_retirement_at_63,a3,a5,Thus social security and pension costs are increasing.,"and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.",premise,premise,0.3804
keep_retirement_at_63,a2,a4,This would mean that organizations would be lacking a great deal of manpower in the future.,as upon introduction many current employees of advanced age would immediately be eligible to retire.,premise,premise,0.3789
keep_retirement_at_63,a5,a5,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,"but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing.",claim,objection,0.3756
keep_retirement_at_63,a2,a1,and the age of those who are physically and mentally fit is increasing steadily.,"The implementation of retirement at 63 is no longer socially sustainable,",premise,claim,0.3752
keep_retirement_at_63,a2,a5,This would mean that organizations would be lacking a great deal of manpower in the future.,This is detrimental for Germany as a business location and leaves employers without a transition period.,premise,premise,0.3749
keep_retirement_at_63,a3,a5,the statutory retirement age should in the future not remain at 63 years.,"and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.",claim,premise,0.3746
